,Term,SNOMED_Label,SNOMED_ID
11698,hypotension,Low blood pressure,45007003
11699,hypotension,Low blood pressure,45007003
11700,hypothyroid,Hypothyroidism,40930008
11701,hypothyroid,Hypothyroidism,40930008
11702,hypothyroid,Hypothyroidism,40930008
11703,hypothyroidism,Hypothyroidism,40930008
11704,hypothyroidism,Hypothyroidism,40930008
11705,hypothyroidism,Hypothyroidism,40930008
11706,hypothyroidism,Hypothyroidism,40930008
11707,hypoxia,Hypoxia,389086002
11708,hypoxia,Hypoxia,389086002
11709,hypoxia,Hypoxia,389086002
11710,hysterectomies,Hysterectomy,236886002
11711,hysterectomies,Hysterectomy,236886002
11712,hysterectomies,Hysterectomy,236886002
11713,hysterectomy,Hysterectomy,236886002
11714,hysterectomy,Hysterectomy,236886002
11715,hysterectomy,Hysterectomy,236886002
11716,hysterectomy,Hysterectomy,236886002
11717,hysterectomy,Hysterectomy,236886002
11718,hysterectomy,Hysterectomy,236886002
11719,hysteria,Dissociative disorder,44376007
11720,hysteria,Dissociative disorder,44376007
11721,hysteria,Dissociative disorder,44376007
11722,hysteroscopy,Hysteroscopy,233545006
11723,hysteroscopy,Hysteroscopy,233545006
11724,hysteroscopy,Hysteroscopy,233545006
11725,ibd,Inflammatory bowel disease,24526004
11726,ibd,Inflammatory bowel disease,24526004
11727,ibd,Inflammatory bowel disease,24526004
11728,ibprofen,Ibuprofen,387207008
11729,ibprofen,Ibuprofen,387207008
11730,ibprofen,Ibuprofen,387207008
11731,ibprophen,Ibuprofen,387207008
11732,ibprophen,Ibuprofen,387207008
11733,ibprophen,Ibuprofen,387207008
11734,ibs,Irritable bowel syndrome,10743008
11735,ibs,Irritable bowel syndrome,10743008
11736,ibs,Irritable bowel syndrome,10743008
11737,ibuprofen,Ibuprofen,387207008
11738,ibuprofen,Ibuprofen,387207008
11739,ibuprofen,Ibuprofen,387207008
11740,ibuprofens,Ibuprofen,387207008
11741,ibuprofens,Ibuprofen,387207008
11742,ibuprofens,Ibuprofen,387207008
11743,ibuprofin,Ibuprofen,387207008
11744,ibuprofin,Ibuprofen,387207008
11745,ibuprofin,Ibuprofen,387207008
11746,ibuprophen,Ibuprofen,387207008
11747,ibuprophen,Ibuprofen,387207008
11748,ibuprophen,Ibuprofen,387207008
11749,idiopathic,Unknown,54690008
11750,idiopathic,Unknown,54690008
11751,idiopathic,Unknown,54690008
11752,idiopathic intracranial hypertension,Benign intracranial hypertension,68267002
11753,idiopathic intracranial hypertension,Benign intracranial hypertension,68267002
11754,idiopathic intracranial hypertension,Benign intracranial hypertension,68267002
11755,idiopathic scoliosis,Idiopathic scoliosis,203639008
11756,idiopathic scoliosis,Idiopathic scoliosis,203639008
11757,idiopathic scoliosis,Idiopathic scoliosis,203639008
11758,ifosfamide,Ifosfamide,386904003
11759,ifosfamide,Ifosfamide,386904003
11760,ifosfamide,Ifosfamide,386904003
11761,ileitis,Ileitis,52457000
11762,ileitis,Ileitis,52457000
11763,ileitis,Ileitis,52457000
11764,ileo,Ileostomy operation,301784005
11765,ileo,Ileostomy operation,301784005
11766,ileo,Ileostomy operation,301784005
11767,ileocecal resection,Right hemicolectomy and end to end anastomosis of ileum to colon,174080004
11768,ileocecal resection,Right hemicolectomy and end to end anastomosis of ileum to colon,174080004
11769,ileocecal resection,Right hemicolectomy and end to end anastomosis of ileum to colon,174080004
11770,ileocecal valve,Ileocecal valve structure,23153004
11771,ileocecal valve,Ileocecal valve structure,23153004
11772,ileocecal valve,Ileocecal valve structure,23153004
11773,ileostomy,Ileostomy operation,301784005
11774,ileostomy,Ileostomy operation,301784005
11775,ileostomy,Ileostomy operation,301784005
11776,ileostomy surgery,Ileostomy operation,301784005
11777,ileostomy surgery,Ileostomy operation,301784005
11778,ileostomy surgery,Ileostomy operation,301784005
11779,ileum,Ileal structure,34516001
11780,ileum,Ileal structure,34516001
11781,ileum,Ileal structure,34516001
11782,ileus,Intestinal obstruction co-occurrent and due to decreased peristalsis,710572000
11783,ileus,Intestinal obstruction co-occurrent and due to decreased peristalsis,710572000
11784,ileus,Intestinal obstruction co-occurrent and due to decreased peristalsis,710572000
11785,ilium,Bone structure of ilium,22356005
11786,ilium,Bone structure of ilium,22356005
11787,ilium,Bone structure of ilium,22356005
11788,ill,Illness,39104002
11789,ill,Illness,39104002
11790,ill,Illness,39104002
11791,illeostomy,Ileostomy operation,301784005
11792,illeostomy,Ileostomy operation,301784005
11793,illeostomy,Ileostomy operation,301784005
11794,illness,Illness,39104002
11795,illness,Illness,39104002
11796,illness,Illness,39104002
11797,illnesses,Illness,39104002
11798,illnesses,Illness,39104002
11799,illnesses,Illness,39104002
11800,imatinib,Imatinib,414460008
11801,imatinib,Imatinib,414460008
11802,imatinib,Imatinib,414460008
11803,imipramine,Product containing only melatonin,372718005
11804,imipramine,Product containing only melatonin,372718005
11805,imipramine,Product containing only melatonin,372718005
11806,imitrex injections,Product containing sumatriptan,322822007
11807,imitrex injections,Product containing sumatriptan,322822007
11808,imitrex injections,Product containing sumatriptan,322822007
11809,immense pain,Severe pain,76948002
11810,immense pain,Severe pain,76948002
11811,immense pain,Severe pain,76948002
11812,immobility,Musculoskeletal immobility,67759008
11813,immobility,Musculoskeletal immobility,67759008
11814,immobility,Musculoskeletal immobility,67759008
11815,immodium,Loperamide,387040009
11816,immodium,Loperamide,387040009
11817,immodium,Loperamide,387040009
11818,immune disease,Disorder of immune function,414029004
11819,immune disease,Disorder of immune function,414029004
11820,immune disease,Disorder of immune function,414029004
11821,immune suppressant,Immunosuppressant,372823004
11822,immune suppressant,Immunosuppressant,372823004
11823,immune suppressant,Immunosuppressant,372823004
11824,immune suppressants,Imunosuppressant,372823004
11825,immune suppressants,Imunosuppressant,372823004
11826,immune suppressants,Imunosuppressant,372823004
11827,immune system,Structure of immune system,116003000
11828,immune system,Structure of immune system,116003000
11829,immune system,Structure of immune system,116003000
11830,immunization,"Administration of substance to produce immunity, either active or passive",127785005
11831,immunization,"Administration of substance to produce immunity, either active or passive",127785005
11832,immunization,"Administration of substance to produce immunity, either active or passive",127785005
11833,immunizations,"Administration of substance to produce immunity, either active or passive",127785005
11834,immunizations,"Administration of substance to produce immunity, either active or passive",127785005
11835,immunizations,"Administration of substance to produce immunity, either active or passive",127785005
11836,immuno,Immunosuppression,38013005
11837,immuno,Immunosuppression,38013005
11838,immuno,Immunosuppression,38013005
11839,immuno,Immunosuppression,38013005
11840,immuno - suppressants,Immunosuppressant,372823004
11841,immuno - suppressants,Immunosuppressant,372823004
11842,immuno - suppressants,Immunosuppressant,372823004
11843,immunodeficiency,Immunodeficiency disorder,234532001
11844,immunodeficiency,Immunodeficiency disorder,234532001
11845,immunodeficiency,Immunodeficiency disorder,234532001
11846,immunoglobulin,Immunoglobulin,112133008
11847,immunoglobulin,Immunoglobulin,112133008
11848,immunoglobulin,Immunoglobulin,112133008
11849,immunoglobulin,Immunoglobulin,112133008
11850,immunoglobulin,Immunoglobulin,112133008
11851,immunoglobulin,Immunoglobulin,112133008
11852,immunomodulator,Substance with immunomodulator mechanism of action,372558009
11853,immunomodulator,Substance with immunomodulator mechanism of action,372558009
11854,immunomodulator,Substance with immunomodulator mechanism of action,372558009
11855,immunomodulators,Immunomodulator,734544007
11856,immunomodulators,Immunomodulator,734544007
11857,immunomodulators,Immunomodulator,734544007
11858,immunosuppresants,Immunosuppressant,372823004
11859,immunosuppresants,Immunosuppressant,372823004
11860,immunosuppresants,Immunosuppressant,372823004
11861,immunosuppressant,Immunosuppressant,372823004
11862,immunosuppressant,Immunosuppressant,372823004
11863,immunosuppressant,Immunosuppressant,372823004
11864,immunosuppressant drugs,Medicinal product acting as immunosuppressant,69431002
11865,immunosuppressant drugs,Medicinal product acting as immunosuppressant,69431002
11866,immunosuppressant drugs,Medicinal product acting as immunosuppressant,69431002
11867,immunosuppressants,Immunosuppressant,372823004
11868,immunosuppressants,Immunosuppressant,372823004
11869,immunosuppressants,Immunosuppressant,372823004
11870,immunosuppression,Immunosuppressive therapy,86553008
11871,immunosuppression,Immunosuppressive therapy,86553008
11872,immunosuppression,Immunosuppressive therapy,86553008
11873,immunosuppressive,Immunosuppressive therapy,86553008
11874,immunosuppressive,Immunosuppressive therapy,86553008
11875,immunosuppressive,Immunosuppressive therapy,86553008
11876,immunosuppressive drugs,Immunosuppressant,372823004
11877,immunosuppressive drugs,Immunosuppressant,372823004
11878,immunosuppressive drugs,Immunosuppressant,372823004
11879,immunosupressants,Immunosuppressant,372823004
11880,immunosupressants,Immunosuppressant,372823004
11881,immunosupressants,Immunosuppressant,372823004
11882,immunotherapies,Immunotherapy,76334006
11883,immunotherapies,Immunotherapy,76334006
11884,immunotherapies,Immunotherapy,76334006
11885,immunotherapy,Immunotherapy,76334006
11886,immunotherapy,Immunotherapy,76334006
11887,immunotherapy,Immunotherapy,76334006
11888,immunotherapy,Immunotherapy,76334006
11889,immuran,Azathioprine,372574004
11890,immuran,Azathioprine,372574004
11891,immuran,Azathioprine,372574004
11892,impaired glucose tolerance,Impaired glucose tolerance,9414007
11893,impaired glucose tolerance,Impaired glucose tolerance,9414007
11894,impaired glucose tolerance,Impaired glucose tolerance,9414007
11895,impatient,Impatient character,286755001
11896,impatient,Impatient character,286755001
11897,impatient,Impatient character,286755001
11898,imperfections,Defect,6920004
11899,imperfections,Defect,6920004
11900,imperfections,Defect,6920004
11901,impetigo,Impetigo,48277006
11902,impetigo,Impetigo,48277006
11903,impetigo,Impetigo,48277006
11904,impingement,Impingement sign,31117002
11905,impingement,Impingement sign,31117002
11906,impingement,Impingement sign,31117002
11907,implanon,Drug-eluting contraceptive implant,468312002
11908,implanon,Drug-eluting contraceptive implant,468312002
11909,implanon,Drug-eluting contraceptive implant,468312002
11910,implant,Implant,385286003
11911,implant,Implant,385286003
11912,implant,Implant,385286003
11913,implant,Implant,385286003
11914,implant,Implant,385286003
11915,implant,Implant,385286003
11916,implantation,Implantation - action,129336009
11917,implantation,Implantation - action,129336009
11918,implantation,Implantation - action,129336009
11919,implantation bleeding,Spotting per vagina in pregnancy,284075002
11920,implantation bleeding,Spotting per vagina in pregnancy,284075002
11921,implantation bleeding,Spotting per vagina in pregnancy,284075002
11922,implants,Implant,385286003
11923,implants,Implant,385286003
11924,implants,Implant,385286003
11925,impotence,Impotence,397803000
11926,impotence,Impotence,397803000
11927,impotence,Impotence,397803000
11928,impulses,Impulse,263781002
11929,impulses,Impulse,263781002
11930,impulses,Impulse,263781002
11931,impulsive,Impulsive character,286756000
11932,impulsive,Impulsive character,286756000
11933,impulsive,Impulsive character,286756000
11934,impulsivity,Emotional impulsivity,39178003
11935,impulsivity,Emotional impulsivity,39178003
11936,impulsivity,Emotional impulsivity,39178003
11937,inability to concentrate,Unable to concentrate,60032008
11938,inability to concentrate,Unable to concentrate,60032008
11939,inability to concentrate,Unable to concentrate,60032008
11940,inability to focus,Unable to concentrate,60032008
11941,inability to focus,Unable to concentrate,60032008
11942,inability to focus,Unable to concentrate,60032008
11943,inability to sleep,Cannot sleep at all,248255005
11944,inability to sleep,Cannot sleep at all,248255005
11945,inability to sleep,Cannot sleep at all,248255005
11946,inactivity,Inactive,73425007
11947,inactivity,Inactive,73425007
11948,inactivity,Inactive,73425007
11949,incisions,Incision,34896006
11950,incisions,Incision,34896006
11951,incisions,Incision,34896006
11952,incontinence,Urinary incontinence,165232002
11953,incontinence,Urinary incontinence,165232002
11954,incontinence,Urinary incontinence,165232002
11955,incontinent,Incontinent,261088008
11956,incontinent,Incontinent,261088008
11957,incontinent,Incontinent,261088008
11958,increase in appetite,Increased appetite,72405004
11959,increase in appetite,Increased appetite,72405004
11960,increase in appetite,Increased appetite,72405004
11961,increased anxiety,Anxiety disorder,197480006
11962,increased anxiety,Anxiety disorder,197480006
11963,increased anxiety,Anxiety disorder,197480006
11964,increased appetite,Increased appetite,72405004
11965,increased appetite,Increased appetite,72405004
11966,increased appetite,Increased appetite,72405004
11967,increased heart rate,Tachycardia,3424008
11968,increased heart rate,Tachycardia,3424008
11969,increased heart rate,Tachycardia,3424008
11970,increased thirst,Increased thirst,249477003
11971,increased thirst,Increased thirst,249477003
11972,increased thirst,Increased thirst,249477003
11973,increased urination,Increased frequency of urination,162116003
11974,increased urination,Increased frequency of urination,162116003
11975,increased urination,Increased frequency of urination,162116003
11976,index finger,Structure of right index finger,770842002
11977,index finger,Structure of right index finger,770842002
11978,index finger,Structure of right index finger,770842002
11979,indica strain,Cannabis,398705004
11980,indica strain,Cannabis,398705004
11981,indica strain,Cannabis,398705004
11982,indicas,Cannabis,398705004
11983,indicas,Cannabis,398705004
11984,indicas,Cannabis,398705004
11985,indigestion,Indigestion,162031009
11986,indigestion,Indigestion,162031009
11987,indigestion,Indigestion,162031009
11988,indomethacin,Indometacin,373513008
11989,indomethacin,Indometacin,373513008
11990,indomethacin,Indometacin,373513008
11991,infection,Infectious disease,40733004
11992,infection,Infectious disease,40733004
11993,infection,Infectious disease,40733004
11994,infection,Infectious disease,40733004
11995,infection,Infectious disease,40733004
11996,infections,Infectious disease,40733004
11997,infections,Infectious disease,40733004
11998,infections,Infectious disease,40733004
11999,infections,Infectious disease,40733004
12000,infections,Infectious disease,40733004
12001,infectious disease,Infectious disease,40733004
12002,infectious disease,Infectious disease,40733004
12003,infectious disease,Infectious disease,40733004
12004,infectious diseases,Infectious disease,40733004
12005,infectious diseases,Infectious disease,40733004
12006,infectious diseases,Infectious disease,40733004
12007,infectious diseases,Infectious disease,40733004
12008,infectious diseases,Infectious disease,40733004
12009,infertile,Infertile,8619003
12010,infertile,Infertile,8619003
12011,infertile,Infertile,8619003
12012,inflamed,Inflammation,257552002
12013,inflamed,Inflammation,257552002
12014,inflamed,Inflammation,257552002
12015,inflammation,Inflammation,23583003
12016,inflammation,Inflammation,23583003
